Date,Model,Category,Region,City,Units Sold,Revenue
2023-01-14,Tigor,Sedan,South,Bangalore,2,1598676
2023-01-14,Nexon EV,Electric SUV,Central,Indore,2,2924562
2023-01-14,Nexon EV,Electric SUV,South,Kochi,3,3713364
2023-01-14,Tigor,Sedan,Central,Indore,1,828704
2023-01-14,Tiago,Hatchback,West,Ahmedabad,1,664133
2023-01-14,Punch EV,Electric Compact SUV,West,Pune,5,6060170
2023-01-14,Curvv EV,Electric Coupe SUV,South,Kochi,4,7407156
2023-01-14,Punch,Compact SUV,West,Pune,1,770272
2023-01-14,Nexon,SUV,North,Lucknow,4,4717720
2023-01-14,Punch,Compact SUV,West,Pune,1,727567
2023-01-14,Tigor,Sedan,North,Lucknow,4,3498828
2023-01-14,Punch,Compact SUV,West,Pune,3,2973048
2023-01-14,Altroz,Premium Hatchback,South,Chennai,3,3175446
2023-01-14,Nexon,SUV,North,Delhi,5,7319920
2023-01-14,Punch,Compact SUV,North,Jaipur,5,3508305
2023-01-15,Altroz,Premium Hatchback,Central,Indore,2,1547744
2023-01-15,Punch,Compact SUV,South,Bangalore,3,2110281
2023-01-15,Nexon,SUV,North,Lucknow,2,2974702
2023-01-15,Punch,Compact SUV,South,Bangalore,4,3372980
2023-01-15,Punch EV,Electric Compact SUV,North,Lucknow,4,5428440
2023-01-15,Punch EV,Electric Compact SUV,South,Kochi,5,5847270
2023-01-15,Curvv,Coupe SUV,South,Hyderabad,2,2922248
2023-01-15,Punch,Compact SUV,West,Ahmedabad,4,3724108
2023-01-15,Safari,7-Seater SUV,East,Kolkata,5,8339005
2023-01-15,Altroz,Premium Hatchback,North,Jaipur,1,812743
2023-01-15,Tiago EV,Electric Hatchback,West,Ahmedabad,1,829826
2023-01-15,Altroz,Premium Hatchback,East,Kolkata,1,987990
2023-01-15,Punch,Compact SUV,North,Lucknow,5,4329245
2023-01-15,Tigor,Sedan,West,Ahmedabad,5,4453105
2023-01-15,Curvv EV,Electric Coupe SUV,West,Mumbai,4,8706412
2023-01-15,Punch EV,Electric Compact SUV,South,Kochi,2,2337144
2023-01-15,Punch EV,Electric Compact SUV,West,Ahmedabad,5,5395470
2023-01-15,Tiago,Hatchback,West,Ahmedabad,1,680060
2023-01-15,Curvv EV,Electric Coupe SUV,North,Delhi,5,10193780
2023-01-15,Nexon,SUV,West,Mumbai,2,2518044
2023-01-15,Tiago EV,Electric Hatchback,North,Jaipur,5,4416140
2023-01-15,Altroz,Premium Hatchback,South,Hyderabad,3,2559351
2023-01-15,Tigor,Sedan,South,Hyderabad,5,3137270
2023-01-15,Curvv,Coupe SUV,South,Kochi,3,3207339
2023-01-15,Altroz,Premium Hatchback,North,Delhi,5,5028330
2023-01-15,Tigor,Sedan,East,Kolkata,3,2832684
2023-01-15,Punch EV,Electric Compact SUV,South,Bangalore,3,3128190
2023-01-15,Punch EV,Electric Compact SUV,South,Kochi,2,2366812
2023-01-15,Safari,7-Seater SUV,South,Kochi,4,7281724
2023-01-15,Punch EV,Electric Compact SUV,Central,Indore,1,1162310
2023-01-15,Nexon EV,Electric SUV,West,Pune,3,4879029
2023-01-15,Nexon,SUV,South,Kochi,5,4489960
2023-01-16,Nexon EV,Electric SUV,South,Hyderabad,1,1390105
2023-01-16,Safari,7-Seater SUV,South,Bangalore,2,4533328
2023-01-16,Tiago EV,Electric Hatchback,South,Chennai,2,1744246
2023-01-16,Nexon,SUV,North,Delhi,3,2718159
2023-01-16,Nexon EV,Electric SUV,North,Jaipur,5,6098950
2023-01-16,Curvv,Coupe SUV,South,Hyderabad,5,5687070
2023-01-16,Punch EV,Electric Compact SUV,West,Pune,2,2170128
2023-01-16,Nexon,SUV,Central,Indore,5,4867900
2023-01-16,Curvv EV,Electric Coupe SUV,West,Ahmedabad,1,1915408
2023-01-16,Altroz,Premium Hatchback,South,Kochi,2,1765776
2023-01-16,Punch EV,Electric Compact SUV,East,Kolkata,4,4490736
2023-01-16,Nexon EV,Electric SUV,South,Chennai,3,4871853
2023-01-16,Tiago EV,Electric Hatchback,South,Chennai,3,3297192
2023-01-16,Tiago EV,Electric Hatchback,West,Ahmedabad,3,3000633
2023-01-16,Nexon EV,Electric SUV,North,Jaipur,4,5139860
2023-01-16,Harrier,Premium SUV,North,Lucknow,2,4830816
2023-01-16,Safari,7-Seater SUV,West,Mumbai,4,9313952
2023-01-16,Nexon EV,Electric SUV,North,Delhi,5,8231280
2023-01-16,Punch,Compact SUV,East,Kolkata,1,684049
2023-01-16,Safari,7-Seater SUV,West,Ahmedabad,5,9295060
2023-01-16,Tigor,Sedan,North,Delhi,2,1673040
2023-01-16,Altroz,Premium Hatchback,West,Mumbai,4,2711684
2023-01-16,Tigor,Sedan,North,Jaipur,3,2170845
2023-01-16,Tigor,Sedan,North,Delhi,3,2153166
2023-01-16,Tiago,Hatchback,South,Hyderabad,1,840766
2023-01-16,Altroz,Premium Hatchback,South,Bangalore,2,1340162
2023-01-16,Safari,7-Seater SUV,West,Ahmedabad,2,5067590
2023-01-16,Tiago EV,Electric Hatchback,North,Lucknow,1,841537
2023-01-16,Tiago,Hatchback,East,Kolkata,2,1156782
2023-01-16,Nexon EV,Electric SUV,Central,Indore,5,7383520
2023-01-16,Tigor,Sedan,North,Delhi,3,2173773
2023-01-16,Safari,7-Seater SUV,North,Delhi,1,2050043
2023-01-16,Tigor,Sedan,South,Kochi,5,4198295
2023-01-16,Punch,Compact SUV,North,Delhi,4,3651452
2023-01-16,Nexon EV,Electric SUV,West,Mumbai,5,7507450
2023-01-16,Harrier,Premium SUV,Central,Indore,2,3610840
2023-01-16,Tigor,Sedan,West,Mumbai,5,3924885
2023-01-17,Punch EV,Electric Compact SUV,West,Pune,2,2696642
2023-01-17,Curvv,Coupe SUV,North,Delhi,5,6890600
2023-01-17,Punch,Compact SUV,North,Jaipur,5,4329925
2023-01-17,Nexon EV,Electric SUV,North,Jaipur,1,1404710
2023-01-17,Tiago EV,Electric Hatchback,West,Mumbai,4,3982868
2023-01-17,Safari,7-Seater SUV,Central,Indore,1,2298880
2023-01-17,Punch,Compact SUV,South,Hyderabad,2,1968544
2023-01-17,Curvv,Coupe SUV,South,Kochi,1,1808977
2023-01-17,Punch EV,Electric Compact SUV,Central,Indore,3,3209835
2023-01-17,Tiago,Hatchback,South,Hyderabad,5,3387480
2023-01-17,Curvv,Coupe SUV,South,Bangalore,4,6916672
2023-01-17,Tiago EV,Electric Hatchback,South,Kochi,2,1741402
2023-01-17,Punch,Compact SUV,Central,Indore,4,2477560
2023-01-17,Safari,7-Seater SUV,South,Chennai,1,1968318
2023-01-17,Tiago,Hatchback,South,Hyderabad,3,2310627
2023-01-17,Tigor,Sedan,North,Jaipur,4,2931236
2023-01-17,Tiago,Hatchback,South,Kochi,2,1300008
2023-01-17,Altroz,Premium Hatchback,West,Mumbai,3,2379732
2023-01-17,Punch,Compact SUV,South,Hyderabad,4,3238904
2023-01-17,Curvv EV,Electric Coupe SUV,West,Ahmedabad,4,7511008
2023-01-17,Nexon,SUV,West,Ahmedabad,4,4740764
2023-01-17,Nexon EV,Electric SUV,East,Kolkata,1,1581200
2023-01-17,Tigor,Sedan,North,Delhi,4,3663436
2023-01-17,Nexon,SUV,North,Jaipur,3,3410442
2023-01-17,Punch,Compact SUV,North,Delhi,3,2839536
2023-01-18,Safari,7-Seater SUV,West,Ahmedabad,5,12218150
2023-01-18,Nexon,SUV,Central,Indore,4,4674492
2023-01-18,Tiago EV,Electric Hatchback,West,Mumbai,3,3084102
2023-01-18,Safari,7-Seater SUV,South,Kochi,1,1707372
2023-01-18,Curvv,Coupe SUV,South,Kochi,4,5523836
2023-01-18,Nexon EV,Electric SUV,Central,Indore,2,3399072
2023-01-18,Tiago,Hatchback,South,Bangalore,5,3648640
2023-01-18,Tiago,Hatchback,South,Bangalore,1,623729
2023-01-18,Curvv,Coupe SUV,South,Hyderabad,3,4204353
2023-01-18,Punch EV,Electric Compact SUV,West,Mumbai,5,5402225
2023-01-18,Curvv,Coupe SUV,West,Ahmedabad,3,4170252
2023-01-18,Tiago EV,Electric Hatchback,North,Delhi,5,4360955
2023-01-18,Nexon EV,Electric SUV,South,Hyderabad,4,5459312
2023-01-18,Curvv,Coupe SUV,East,Kolkata,2,2237918
2023-01-18,Tiago,Hatchback,Central,Indore,2,1523284
2023-01-18,Nexon EV,Electric SUV,West,Pune,5,6308700
2023-01-18,Safari,7-Seater SUV,East,Kolkata,4,7999944
2023-01-18,Punch EV,Electric Compact SUV,East,Kolkata,4,4419804
2023-01-18,Punch,Compact SUV,South,Bangalore,1,837000
2023-01-18,Nexon,SUV,Central,Indore,4,3568220
2023-01-18,Curvv,Coupe SUV,South,Hyderabad,3,5232021
2023-01-18,Punch,Compact SUV,North,Jaipur,5,3761165
2023-01-18,Safari,7-Seater SUV,South,Bangalore,2,4616208
2023-01-18,Nexon EV,Electric SUV,South,Chennai,1,1305371
2023-01-18,Nexon,SUV,South,Chennai,4,3310240
2023-01-18,Altroz,Premium Hatchback,North,Jaipur,5,4217075
2023-01-18,Tiago EV,Electric Hatchback,North,Jaipur,2,1690402
2023-01-18,Punch,Compact SUV,East,Kolkata,4,3903516
2023-01-19,Nexon EV,Electric SUV,West,Pune,4,6526664
2023-01-19,Punch EV,Electric Compact SUV,North,Delhi,2,2332426
2023-01-19,Curvv,Coupe SUV,North,Delhi,4,5953844
2023-01-19,Curvv,Coupe SUV,North,Jaipur,3,3403704
2023-01-19,Nexon EV,Electric SUV,South,Kochi,5,6477005
2023-01-19,Nexon,SUV,West,Pune,5,4290520
2023-01-19,Punch,Compact SUV,North,Jaipur,2,1518896
2023-01-19,Nexon,SUV,South,Bangalore,3,3109266
2023-01-19,Altroz,Premium Hatchback,North,Jaipur,3,3280536
2023-01-19,Punch,Compact SUV,East,Kolkata,2,1865904
2023-01-19,Nexon EV,Electric SUV,East,Kolkata,2,3055382
2023-01-19,Safari,7-Seater SUV,North,Lucknow,5,8729665
2023-01-19,Nexon EV,Electric SUV,South,Kochi,2,3020556
2023-01-19,Punch EV,Electric Compact SUV,South,Bangalore,2,2690730
2023-01-19,Punch EV,Electric Compact SUV,Central,Indore,5,5885045
2023-01-19,Punch EV,Electric Compact SUV,West,Mumbai,1,1042584
2023-01-19,Tiago,Hatchback,South,Kochi,5,3193775
2023-01-19,Curvv,Coupe SUV,South,Chennai,5,7184110
2023-01-19,Punch EV,Electric Compact SUV,South,Kochi,1,1261115
2023-01-19,Curvv,Coupe SUV,North,Jaipur,3,5019264
2023-01-19,Safari,7-Seater SUV,West,Ahmedabad,2,4803274
2023-01-19,Safari,7-Seater SUV,West,Ahmedabad,1,1675646
2023-01-19,Nexon,SUV,West,Ahmedabad,4,5231096
2023-01-19,Tiago EV,Electric Hatchback,South,Chennai,3,2625969
2023-01-19,Altroz,Premium Hatchback,Central,Indore,3,3104796
2023-01-19,Altroz,Premium Hatchback,West,Pune,2,2097614
2023-01-19,Altroz,Premium Hatchback,North,Jaipur,5,3528350
2023-01-19,Altroz,Premium Hatchback,South,Chennai,4,2856944
2023-01-19,Safari,7-Seater SUV,West,Ahmedabad,2,3690882
2023-01-19,Punch,Compact SUV,West,Mumbai,3,2404215
2023-01-19,Punch EV,Electric Compact SUV,West,Pune,2,2167456
2023-01-19,Altroz,Premium Hatchback,North,Lucknow,3,2248581
2023-01-19,Nexon,SUV,West,Ahmedabad,5,6447455
2023-01-19,Tiago EV,Electric Hatchback,East,Kolkata,4,3248604
2023-01-19,Punch,Compact SUV,West,Pune,5,4198600
2023-01-19,Harrier,Premium SUV,South,Chennai,5,9350185
2023-01-19,Tiago,Hatchback,West,Mumbai,3,2278401
2023-01-19,Punch EV,Electric Compact SUV,South,Kochi,4,4599256
2023-01-19,Nexon EV,Electric SUV,West,Mumbai,1,1425930
2023-01-19,Nexon,SUV,East,Kolkata,3,3668526
2023-01-20,Tiago,Hatchback,West,Pune,1,798991
2023-01-20,Nexon EV,Electric SUV,South,Chennai,3,4470144
2023-01-20,Safari,7-Seater SUV,North,Delhi,4,10430000
2023-01-20,Tiago EV,Electric Hatchback,North,Jaipur,3,2586873
2023-01-20,Nexon,SUV,North,Delhi,4,4765304
2023-01-20,Altroz,Premium Hatchback,North,Jaipur,3,3137457
2023-01-20,Nexon,SUV,South,Chennai,5,6669265
2023-01-20,Tigor,Sedan,North,Jaipur,1,623752
2023-01-20,Tiago,Hatchback,South,Bangalore,3,2245134
2023-01-20,Nexon EV,Electric SUV,West,Ahmedabad,2,3035710
2023-01-20,Nexon EV,Electric SUV,South,Bangalore,3,5064915
2023-01-20,Punch EV,Electric Compact SUV,South,Hyderabad,2,2412042
2023-01-20,Punch EV,Electric Compact SUV,Central,Indore,3,3933846
2023-01-20,Altroz,Premium Hatchback,North,Jaipur,5,4645495
2023-01-20,Tiago EV,Electric Hatchback,Central,Indore,5,4785880
2023-01-20,Tiago EV,Electric Hatchback,West,Mumbai,3,2920992
2023-01-20,Curvv,Coupe SUV,North,Delhi,4,6448224
2023-01-20,Safari,7-Seater SUV,Central,Indore,1,2545287
2023-01-20,Safari,7-Seater SUV,South,Kochi,5,10135960
2023-01-20,Curvv EV,Electric Coupe SUV,West,Mumbai,5,9759465
2023-01-20,Nexon,SUV,North,Jaipur,5,5993290
2023-01-20,Nexon,SUV,South,Kochi,2,1666208
2023-01-20,Punch EV,Electric Compact SUV,Central,Indore,1,1100025
2023-01-20,Tiago,Hatchback,West,Ahmedabad,3,2158683
2023-01-20,Nexon,SUV,West,Pune,2,2460622
2023-01-20,Nexon EV,Electric SUV,North,Lucknow,4,6630428
2023-01-20,Curvv EV,Electric Coupe SUV,Central,Indore,1,2070029
2023-01-20,Nexon,SUV,North,Jaipur,2,2776264
2023-01-20,Altroz,Premium Hatchback,South,Kochi,4,3702004
2023-01-20,Tigor,Sedan,South,Hyderabad,2,1681992
2023-01-20,Nexon EV,Electric SUV,South,Hyderabad,5,6928740
2023-01-20,Curvv,Coupe SUV,Central,Indore,3,4919133
2023-01-20,Tiago EV,Electric Hatchback,South,Chennai,2,1892558
2023-01-21,Safari,7-Seater SUV,South,Chennai,3,6468255
2023-01-21,Curvv EV,Electric Coupe SUV,South,Chennai,4,7464880
2023-01-21,Tiago EV,Electric Hatchback,South,Hyderabad,5,4716850
2023-01-21,Safari,7-Seater SUV,North,Delhi,5,13445765
2023-01-21,Tigor,Sedan,West,Pune,3,2030385
2023-01-21,Safari,7-Seater SUV,West,Mumbai,3,5147208
2023-01-21,Altroz,Premium Hatchback,West,Ahmedabad,3,3125460
2023-01-21,Tiago EV,Electric Hatchback,South,Chennai,2,2164738
2023-01-21,Safari,7-Seater SUV,North,Jaipur,3,5513646
2023-01-21,Punch,Compact SUV,North,Lucknow,5,3627260
2023-01-21,Harrier,Premium SUV,West,Mumbai,5,8683165
2023-01-21,Curvv,Coupe SUV,South,Chennai,1,1105065
2023-01-21,Tigor,Sedan,South,Hyderabad,4,2610856
2023-01-21,Curvv,Coupe SUV,South,Bangalore,1,1577086
2023-01-21,Nexon,SUV,West,Pune,4,5202564
2023-01-21,Curvv,Coupe SUV,South,Chennai,3,4010304
2023-01-21,Safari,7-Seater SUV,South,Kochi,1,1737612
2023-01-21,Curvv,Coupe SUV,North,Lucknow,2,3122294
2023-01-21,Curvv EV,Electric Coupe SUV,Central,Indore,1,2178795
2023-01-21,Nexon,SUV,West,Pune,2,1676210
2023-01-21,Tigor,Sedan,West,Ahmedabad,2,1503528
2023-01-21,Tiago,Hatchback,West,Mumbai,3,2393325
2023-01-21,Punch EV,Electric Compact SUV,North,Delhi,3,3447576
2023-01-21,Tiago EV,Electric Hatchback,South,Kochi,5,5374465
2023-01-21,Tiago EV,Electric Hatchback,South,Bangalore,5,5226885
2023-01-21,Safari,7-Seater SUV,South,Chennai,1,2243494
2023-01-21,Nexon,SUV,Central,Indore,4,5919104
2023-01-21,Safari,7-Seater SUV,Central,Indore,2,3159072
2023-01-21,Curvv EV,Electric Coupe SUV,South,Hyderabad,3,5993040
2023-01-21,Curvv,Coupe SUV,South,Chennai,2,3281264
2023-01-21,Curvv,Coupe SUV,West,Pune,4,6161240
2023-01-21,Altroz,Premium Hatchback,North,Delhi,4,4003528
2023-01-21,Punch,Compact SUV,South,Bangalore,2,1700646
2023-01-21,Altroz,Premium Hatchback,South,Chennai,1,786726
2023-01-21,Tigor,Sedan,South,Chennai,4,2959924
2023-01-21,Altroz,Premium Hatchback,East,Kolkata,5,5144990
2023-01-21,Punch EV,Electric Compact SUV,West,Mumbai,3,4028154
2023-01-21,Altroz,Premium Hatchback,Central,Indore,2,1365142
2023-01-21,Curvv,Coupe SUV,North,Delhi,4,5286836
2023-01-21,Nexon,SUV,West,Pune,5,5630420
2023-01-21,Curvv EV,Electric Coupe SUV,North,Delhi,3,5678094
2023-01-21,Punch EV,Electric Compact SUV,South,Chennai,2,2140056
2023-01-21,Tiago EV,Electric Hatchback,South,Bangalore,4,3983548
2023-01-21,Tigor,Sedan,Central,Indore,5,4234245
2023-01-21,Nexon EV,Electric SUV,South,Kochi,2,3198866
2023-01-22,Curvv,Coupe SUV,North,Lucknow,1,1551033
2023-01-22,Tiago EV,Electric Hatchback,North,Jaipur,3,2522844
2023-01-22,Punch EV,Electric Compact SUV,North,Delhi,1,1287125
2023-01-22,Nexon EV,Electric SUV,South,Chennai,5,7406820
2023-01-22,Nexon,SUV,South,Bangalore,3,4036851
2023-01-22,Tiago EV,Electric Hatchback,North,Delhi,2,2112572
2023-01-22,Punch,Compact SUV,North,Jaipur,4,2516676
2023-01-22,Tiago EV,Electric Hatchback,South,Bangalore,5,5089010
2023-01-22,Tiago EV,Electric Hatchback,North,Lucknow,1,1092970
2023-01-22,Tiago EV,Electric Hatchback,South,Kochi,3,2434239
2023-01-22,Tigor,Sedan,East,Kolkata,1,714243
2023-01-22,Punch EV,Electric Compact SUV,North,Delhi,1,1222139
2023-01-22,Altroz,Premium Hatchback,Central,Indore,1,933725
2023-01-22,Tiago,Hatchback,North,Delhi,4,2066552
2023-01-22,Safari,7-Seater SUV,West,Pune,2,3668028
2023-01-22,Curvv,Coupe SUV,Central,Indore,4,5570600
2023-01-22,Tigor,Sedan,West,Ahmedabad,4,3187784
2023-01-22,Punch,Compact SUV,South,Kochi,5,3348620
2023-01-22,Curvv,Coupe SUV,South,Hyderabad,1,1187143
2023-01-22,Nexon EV,Electric SUV,West,Pune,5,6333830
2023-01-22,Curvv EV,Electric Coupe SUV,South,Chennai,1,2096455
2023-01-22,Tiago,Hatchback,East,Kolkata,4,3141784
2023-01-22,Tigor,Sedan,North,Jaipur,4,2881640
2023-01-22,Harrier,Premium SUV,West,Ahmedabad,3,4987968
2023-01-22,Safari,7-Seater SUV,South,Chennai,1,1617564
2023-01-23,Punch EV,Electric Compact SUV,West,Mumbai,2,2216092
2023-01-23,Punch,Compact SUV,North,Delhi,5,3088015
2023-01-23,Tiago EV,Electric Hatchback,North,Lucknow,1,928311
2023-01-23,Curvv EV,Electric Coupe SUV,West,Mumbai,4,7720568
2023-01-23,Harrier,Premium SUV,North,Jaipur,2,4582060
2023-01-23,Tiago,Hatchback,South,Bangalore,5,3258285
2023-01-23,Harrier,Premium SUV,Central,Indore,5,9171970
2023-01-23,Punch EV,Electric Compact SUV,North,Lucknow,3,3372615
2023-01-23,Safari,7-Seater SUV,South,Bangalore,5,10067800
2023-01-23,Tigor,Sedan,East,Kolkata,3,1895877
2023-01-23,Nexon EV,Electric SUV,North,Lucknow,2,3056400
2023-01-23,Curvv,Coupe SUV,West,Pune,5,7598480
2023-01-23,Tiago,Hatchback,South,Hyderabad,4,3099876
2023-01-23,Altroz,Premium Hatchback,Central,Indore,4,3456180
2023-01-23,Nexon,SUV,East,Kolkata,4,3971244
2023-01-23,Nexon EV,Electric SUV,West,Ahmedabad,2,3290598
2023-01-23,Harrier,Premium SUV,East,Kolkata,2,4689834
2023-01-23,Tiago EV,Electric Hatchback,West,Mumbai,5,5081805
2023-01-23,Tigor,Sedan,North,Jaipur,5,3351515
2023-01-23,Tigor,Sedan,South,Chennai,3,2119821
2023-01-23,Altroz,Premium Hatchback,South,Kochi,1,885817
2023-01-23,Altroz,Premium Hatchback,North,Delhi,5,5149455
2023-01-23,Harrier,Premium SUV,West,Mumbai,3,5686467
2023-01-23,Curvv,Coupe SUV,North,Lucknow,5,5207340
2023-01-23,Punch,Compact SUV,South,Chennai,5,4898720
2023-01-23,Curvv,Coupe SUV,North,Jaipur,2,3005362
2023-01-23,Harrier,Premium SUV,South,Hyderabad,3,7359447
2023-01-23,Tiago,Hatchback,South,Chennai,2,1123014
2023-01-23,Curvv EV,Electric Coupe SUV,West,Ahmedabad,2,4129416
2023-01-23,Punch EV,Electric Compact SUV,Central,Indore,2,2415898
2023-01-23,Harrier,Premium SUV,North,Jaipur,3,6939555
2023-01-23,Safari,7-Seater SUV,West,Pune,4,10676580
2023-01-23,Curvv,Coupe SUV,South,Hyderabad,3,3822801
2023-01-23,Altroz,Premium Hatchback,North,Jaipur,4,3577280
2023-01-23,Punch,Compact SUV,Central,Indore,4,3997248
2023-01-23,Altroz,Premium Hatchback,South,Chennai,3,2442183
2023-01-24,Tiago,Hatchback,North,Lucknow,2,1153010
2023-01-24,Tiago,Hatchback,East,Kolkata,5,4031000
2023-01-24,Punch EV,Electric Compact SUV,Central,Indore,4,4619060
2023-01-24,Nexon,SUV,South,Chennai,3,3123576
2023-01-24,Tigor,Sedan,North,Lucknow,2,1723554
2023-01-24,Nexon EV,Electric SUV,South,Kochi,3,4004739
2023-01-24,Tiago EV,Electric Hatchback,Central,Indore,4,4166428
2023-01-24,Nexon,SUV,Central,Indore,3,2932461
2023-01-24,Nexon,SUV,Central,Indore,5,6560180
2023-01-24,Nexon,SUV,North,Jaipur,1,1349395
2023-01-24,Tiago,Hatchback,North,Delhi,1,503346
2023-01-24,Tigor,Sedan,South,Bangalore,2,1271268
2023-01-24,Curvv EV,Electric Coupe SUV,South,Bangalore,1,1814672
2023-01-24,Nexon EV,Electric SUV,West,Ahmedabad,3,3695079
2023-01-24,Punch EV,Electric Compact SUV,South,Kochi,5,6266690
2023-01-24,Curvv,Coupe SUV,West,Ahmedabad,1,1006933
2023-01-24,Nexon EV,Electric SUV,North,Jaipur,4,4824852
2023-01-24,Tiago,Hatchback,North,Jaipur,3,2342643
2023-01-24,Safari,7-Seater SUV,West,Mumbai,5,12264885
2023-01-24,Nexon,SUV,North,Delhi,1,1349857
2023-01-24,Nexon,SUV,South,Chennai,2,2899774
2023-01-24,Nexon EV,Electric SUV,East,Kolkata,3,4020465
2023-01-24,Tigor,Sedan,North,Delhi,3,2438625
2023-01-24,Tiago EV,Electric Hatchback,North,Lucknow,2,1836828
2023-01-24,Safari,7-Seater SUV,South,Kochi,1,1616447
2023-01-24,Punch,Compact SUV,West,Pune,4,3190980
2023-01-24,Nexon EV,Electric SUV,West,Ahmedabad,1,1533839
2023-01-24,Tiago,Hatchback,Central,Indore,2,1086702
2023-01-24,Tiago EV,Electric Hatchback,West,Pune,3,3290013
2023-01-24,Punch,Compact SUV,North,Jaipur,1,720463
2023-01-24,Harrier,Premium SUV,Central,Indore,5,9992990
2023-01-24,Safari,7-Seater SUV,West,Mumbai,1,2137984
2023-01-24,Nexon EV,Electric SUV,North,Lucknow,1,1294033
2023-01-24,Altroz,Premium Hatchback,West,Mumbai,2,1915550
2023-01-24,Nexon,SUV,Central,Indore,4,3522696
2023-01-24,Safari,7-Seater SUV,South,Bangalore,5,10271530
2023-01-25,Tigor,Sedan,South,Kochi,5,3869605
2023-01-25,Tigor,Sedan,Central,Indore,2,1282236
2023-01-25,Nexon EV,Electric SUV,Central,Indore,3,3684456
2023-01-25,Punch,Compact SUV,West,Pune,2,1279710
2023-01-25,Altroz,Premium Hatchback,North,Lucknow,5,4811350
2023-01-25,Tigor,Sedan,South,Hyderabad,1,932463
2023-01-25,Safari,7-Seater SUV,West,Ahmedabad,4,8113760
2023-01-25,Altroz,Premium Hatchback,North,Jaipur,4,3505648
2023-01-25,Nexon,SUV,South,Kochi,5,7463820
2023-01-25,Tigor,Sedan,North,Delhi,5,3774315
2023-01-25,Harrier,Premium SUV,Central,Indore,1,1586023
2023-01-25,Safari,7-Seater SUV,South,Bangalore,4,7494168
2023-01-25,Curvv EV,Electric Coupe SUV,West,Pune,3,5667330
2023-01-25,Punch,Compact SUV,North,Delhi,1,761620
2023-01-25,Tiago EV,Electric Hatchback,South,Hyderabad,3,2560794
2023-01-25,Nexon,SUV,North,Delhi,2,2503828
2023-01-25,Tiago EV,Electric Hatchback,North,Jaipur,5,5343330
2023-01-25,Tigor,Sedan,North,Delhi,1,646986
2023-01-25,Altroz,Premium Hatchback,North,Jaipur,1,962960
2023-01-25,Punch EV,Electric Compact SUV,South,Hyderabad,4,4025880
2023-01-25,Safari,7-Seater SUV,West,Pune,4,6910508
2023-01-25,Curvv EV,Electric Coupe SUV,North,Jaipur,2,3999742
2023-01-25,Nexon EV,Electric SUV,South,Bangalore,4,5155468
2023-01-25,Nexon,SUV,East,Kolkata,3,3244332
2023-01-25,Tiago EV,Electric Hatchback,South,Bangalore,1,887664
2023-01-25,Tigor,Sedan,East,Kolkata,4,3028624
2023-01-25,Tiago EV,Electric Hatchback,North,Delhi,3,2795889
2023-01-25,Harrier,Premium SUV,Central,Indore,4,8490604
2023-01-25,Punch EV,Electric Compact SUV,South,Chennai,4,4224336
2023-01-25,Nexon,SUV,East,Kolkata,1,1214913
2023-01-25,Altroz,Premium Hatchback,North,Lucknow,4,4286268
2023-01-25,Altroz,Premium Hatchback,West,Ahmedabad,3,2627298
2023-01-25,Curvv,Coupe SUV,North,Lucknow,2,2630058
2023-01-25,Altroz,Premium Hatchback,North,Lucknow,2,1802278
2023-01-25,Altroz,Premium Hatchback,South,Bangalore,4,3269280
2023-01-25,Safari,7-Seater SUV,Central,Indore,4,8233600
2023-01-25,Altroz,Premium Hatchback,West,Pune,3,3234234
2023-01-25,Tigor,Sedan,South,Hyderabad,1,895620
2023-01-25,Harrier,Premium SUV,North,Lucknow,5,8443335
2023-01-25,Curvv,Coupe SUV,North,Jaipur,1,1762538
2023-01-25,Tiago EV,Electric Hatchback,Central,Indore,2,2059752
2023-01-25,Safari,7-Seater SUV,Central,Indore,1,2408032
2023-01-25,Curvv,Coupe SUV,West,Ahmedabad,2,3328200
2023-01-25,Safari,7-Seater SUV,South,Chennai,3,5619783
2023-01-25,Curvv EV,Electric Coupe SUV,West,Pune,4,6955116
2023-01-25,Tiago EV,Electric Hatchback,North,Lucknow,4,4040548
2023-01-26,Nexon EV,Electric SUV,Central,Indore,4,5940104
2023-01-26,Tiago,Hatchback,South,Hyderabad,5,4056660
2023-01-26,Curvv,Coupe SUV,North,Delhi,1,1806306
2023-01-26,Harrier,Premium SUV,South,Kochi,3,5023254
2023-01-26,Curvv,Coupe SUV,North,Lucknow,1,1590579
2023-01-26,Curvv,Coupe SUV,South,Kochi,4,7156980
2023-01-26,Altroz,Premium Hatchback,West,Pune,1,655530
2023-01-26,Punch,Compact SUV,East,Kolkata,2,1735482
2023-01-26,Curvv EV,Electric Coupe SUV,North,Jaipur,5,10021790
2023-01-26,Curvv EV,Electric Coupe SUV,North,Lucknow,2,3867432
2023-01-26,Altroz,Premium Hatchback,West,Pune,4,4219716
